violence,world/life,night/time,romantic,obscene,music,sadness,feelings,len,age
0.000848896,0.092014159,0.000848896,0.000848896,0.056016915,0.019510674,0.4511974362868121,0.000848896,77,0.7142857142857143
0.001169591,0.065482317,0.001169591,0.001169591,0.1772978063054413,0.076218594,0.4253796237505344,0.017416387,48,0.7142857142857143
0.3953990652157529,0.001879699,0.001879699,0.001879699,0.065607786,0.001879699,0.1775372643416346,0.001879699,37,0.7142857142857143
0.003508772,0.213710404,0.003508772,0.003508772,0.003508772,0.071174393,0.5224950942761266,0.070229109,15,0.7142857142857143
0.001697793,0.001697793,0.001697793,0.001697793,0.5484082450427263,0.001697793,0.001697793,0.001697793,33,0.7142857142857143
0.000762777,0.4409865381761186,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.026144353,70,0.7142857142857143
0.152692945,0.3060906270499094,0.001949318,0.001949318,0.001949318,0.001949318,0.1091672880095173,0.077229955,43,0.7142857142857143
0.000683527,0.085030068,0.000683527,0.000683527,0.000683527,0.000683527,0.3517309146884863,0.000683527,81,0.7142857142857143
0.3640357996654832,0.075452918,0.032902185,0.021797588,0.085386094,0.00093985,0.072920098,0.00093985,63,0.7142857142857143
0.000465766,0.1548896555730746,0.042822459,0.000465766,0.4467424473522816,0.020778919,0.095288397,0.000465766,177,0.7142857142857143
0.3696569389822458,0.040449455,0.000877193,0.000877193,0.000877193,0.079162451,0.000877193,0.000877193,98,0.7142857142857143
0.00131579,0.4435305195664871,0.001315789,0.00131579,0.00131579,0.001315789,0.001315789,0.049275731,56,0.7142857142857143
0.001144165,0.001144165,0.001144165,0.078590619,0.001144165,0.001144165,0.6795347102373839,0.001144165,58,0.7142857142857143
0.4485465494051411,0.001422475,0.052452869,0.001422475,0.001422475,0.033094717,0.2198603155921906,0.001422475,48,0.7142857142857143
0.1279605650389307,0.4207830497599116,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,38,0.7142857142857143
0.000797448,0.1218835868936115,0.1127701591917951,0.000797448,0.000797448,0.000797448,0.4629611629004285,0.050585671,81,0.7142857142857143
0.1723240273612044,0.3840500465487467,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,74,0.7142857142857143
0.2961546062713406,0.001594896,0.1154529657378507,0.001594897,0.001594896,0.001594896,0.4123829545535687,0.001594896,36,0.7142857142857143
0.3747912773103157,0.000711238,0.000711238,0.000711238,0.000711238,0.01545457,0.000711238,0.062100869,85,0.7142857142857143
0.001503759,0.3066017717129973,0.066395826,0.001503759,0.001503759,0.001503759,0.2689267686253143,0.001503759,49,0.7142857142857143
0.2447125183945984,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.3143639610118627,0.001547988,46,0.7142857142857143
0.000674764,0.000674764,0.000674764,0.030456038,0.000674764,0.000674764,0.5204982066894388,0.000674764,90,0.7
0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.4730111889074264,0.002105263,42,0.7
0.2734291381408756,0.001879699,0.036023089,0.0018797,0.001879699,0.001879699,0.3356836154599605,0.083427489,29,0.7
0.001814882,0.3089878298572583,0.1098244418169745,0.001814882,0.001814882,0.081576633,0.001814882,0.001814882,46,0.7
0.00122399,0.00122399,0.039662008,0.00122399,0.00122399,0.00122399,0.4032843717356943,0.071946051,55,0.7
0.3758303103286023,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.1113959873274365,0.001283697,60,0.7
0.002192982,0.352826173,0.002192983,0.055268367,0.1659746339949446,0.057373513,0.1979574001811456,0.083293991,30,0.7
0.04525576,0.1642840741985779,0.000822368,0.000822368,0.3928610999093211,0.1527089688103443,0.081372069,0.000822368,94,0.7
0.00122399,0.00122399,0.00122399,0.00122399,0.318442851,0.1081567146677078,0.00122399,0.00122399,92,0.7
0.002105263,0.3544579201921421,0.002105263,0.044714153,0.002105263,0.002105263,0.002105263,0.002105263,25,0.7
0.001644737,0.3117052870607972,0.001644737,0.046927634,0.001644737,0.001644737,0.001644737,0.050366944,33,0.7
0.001547988,0.5087060959632962,0.001547988,0.049226765,0.001547988,0.1621535733789856,0.001547988,0.001547988,42,0.7
0.4424316418629641,0.004385966,0.004385965,0.004385965,0.004385965,0.1143721311333481,0.004385965,0.004385965,18,0.7
0.001031992,0.001031992,0.001031992,0.081201752,0.439285732,0.001031992,0.001031992,0.001031992,103,0.7
0.3901239976181006,0.00131579,0.001315789,0.00131579,0.00131579,0.00131579,0.00131579,0.001315789,62,0.7
0.320443772,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,60,0.7
0.3269675914223738,0.2915878645707873,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.067781326,46,0.7
0.001461988,0.001461988,0.001461988,0.050195226,0.3035197188316774,0.001461988,0.001461988,0.001461988,52,0.7
0.1237416512214631,0.176098529,0.1351741070122294,0.032716153,0.3324115911908191,0.1510050719049707,0.000923361,0.000923361,116,0.7
0.000993049,0.450964345,0.000993049,0.000993049,0.000993049,0.046104518,0.000993049,0.000993049,66,0.7
0.044574346,0.033867297,0.064103788,0.001547988,0.001547988,0.088823206,0.3966649572071969,0.001547988,60,0.7
0.3524369686217973,0.022482289,0.000711238,0.000711238,0.000711238,0.000711238,0.065763163,0.000711238,143,0.7
0.3053740282106898,0.001144165,0.001144165,0.064423975,0.001144165,0.001144165,0.2399036424470583,0.047209184,53,0.7
0.1317824810047602,0.4959324747343405,0.00075188,0.00075188,0.00075188,0.020303072,0.00075188,0.00075188,89,0.7
0.000641849,0.000641849,0.000641849,0.000641849,0.074068406,0.000641849,0.7046175214967807,0.000641849,84,0.7
0.001012146,0.3010080434240064,0.001012146,0.02912264,0.001012146,0.001012146,0.001012146,0.001012146,68,0.7
0.1623796481617374,0.001594896,0.001594897,0.001594896,0.037830351,0.001594896,0.3091312649262714,0.001594896,48,0.7
0.4546479572207286,0.3128337912081218,0.001949318,0.001949318,0.001949318,0.001949318,0.1440270197803944,0.001949318,34,0.7
0.001074114,0.001074114,0.001074114,0.042473517,0.3798786709741908,0.1045093798064284,0.001074114,0.001074114,70,0.7
0.4511024215946658,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,56,0.7
0.3220342164692937,0.2058172230118088,0.001461988,0.033229351,0.001461988,0.001461988,0.001461988,0.001461988,83,0.7
0.049040047,0.001422475,0.001422475,0.029931166,0.3874520528955013,0.001422475,0.001422475,0.001422475,66,0.7
0.386010407,0.3708547198050883,0.001461988,0.001461988,0.001461988,0.031414131,0.001461988,0.001461989,53,0.7
0.001119821,0.4894615965594061,0.001119821,0.025870251,0.2213670962983256,0.001119821,0.075200741,0.001119821,67,0.7
0.001385042,0.5120348870002136,0.078687234,0.001385042,0.1737949990679763,0.094978755,0.001385042,0.001385042,60,0.6857142857142857
0.1054939151240213,0.3231134440969918,0.1199817507647849,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,30,0.6857142857142857
0.003508772,0.003508772,0.003508772,0.003508772,0.3858414943058155,0.003508772,0.003508772,0.003508772,19,0.6857142857142857
0.001031992,0.087775211,0.1200193738491895,0.001031992,0.3490354408581466,0.084200756,0.1682286144396419,0.001031992,68,0.6857142857142857
0.001461988,0.052167813,0.046712575,0.001461989,0.001461988,0.001461988,0.5246908021474957,0.001461988,39,0.6857142857142857
0.000785546,0.3927612826077729,0.000785546,0.000785546,0.000785546,0.000785546,0.1393361752143485,0.000785546,73,0.6857142857142857
0.4744593549687672,0.027396278,0.000762777,0.070913025,0.000762777,0.000762777,0.073387326,0.000762777,80,0.6857142857142857
0.00150376,0.3552594935038213,0.001503759,0.001503759,0.001503759,0.1185130007177574,0.001503759,0.001503759,74,0.6857142857142857
0.3479534973341979,0.001644737,0.001644737,0.1033438063777814,0.033171976,0.001644737,0.001644737,0.061779914,35,0.6857142857142857
0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.031820416,0.4313239460225363,0.002105263,44,0.6857142857142857
0.000417711,0.000417711,0.069509261,0.020281735,0.4738188305159144,0.000417711,0.000417711,0.030928613,132,0.6857142857142857
0.033844509,0.001283697,0.001283697,0.001283697,0.001283697,0.1342146384601966,0.3345270564670397,0.001283697,48,0.6857142857142857
0.001169591,0.001169591,0.001169591,0.001169591,0.4760958800316248,0.001169591,0.001169591,0.04654657,56,0.6857142857142857
0.3486077607336813,0.003759399,0.003759399,0.003759398,0.003759399,0.003759399,0.003759399,0.003759398,24,0.6857142857142857
0.230581097,0.001754386,0.001754386,0.001754386,0.342492899,0.001754386,0.001754386,0.02814178,35,0.6857142857142857
0.2251434205387099,0.001422475,0.08780199,0.001422475,0.140582988,0.001422475,0.4903877893763686,0.03616916,49,0.6857142857142857
0.001594896,0.4883845087364948,0.001594896,0.032631973,0.001594896,0.036973413,0.057529453,0.001594896,43,0.6857142857142857
0.2140483361647424,0.058469415,0.000848897,0.000848896,0.067990583,0.000848896,0.3630961565420317,0.000848897,62,0.6857142857142857
0.001503759,0.001503759,0.001503759,0.001503759,0.4544685620368213,0.1171905236706375,0.001503759,0.001503759,60,0.6857142857142857
0.3132610425079535,0.1552298789821827,0.001196172,0.001196172,0.085189954,0.001196172,0.001196172,0.001196172,69,0.6857142857142857
0.001814882,0.001814882,0.001814882,0.001814882,0.1028268837067222,0.001814882,0.5181100683190529,0.083231217,29,0.6857142857142857
0.000835422,0.000835422,0.000835422,0.000835422,0.5081064366425062,0.072153997,0.000835422,0.050102113,70,0.6857142857142857
0.3169695779865875,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,105,0.6857142857142857
0.001349528,0.001349528,0.001349528,0.001349528,0.1403241600135754,0.001349528,0.34713158,0.001349528,55,0.6857142857142857
0.1269872829182149,0.3021758651388421,0.001949318,0.001949318,0.001949318,0.001949318,0.1253802478213417,0.077085861,32,0.6857142857142857
0.000956938,0.4016603068112736,0.000956938,0.000956938,0.032465425,0.000956938,0.1495181284041146,0.000956938,71,0.6857142857142857
0.092149685,0.002105263,0.002105263,0.002105263,0.057957462,0.066604094,0.3918153016657666,0.002105263,37,0.6857142857142857
0.1570766199836091,0.001096491,0.001096491,0.001096491,0.001096491,0.096634763,0.3545757423275918,0.001096491,71,0.6857142857142857
0.001949318,0.4898434489074894,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,37,0.6857142857142857
0.001096491,0.3022864760787583,0.1043351952099201,0.001096491,0.001096491,0.001096491,0.067836131,0.001096491,55,0.6857142857142857
0.001503759,0.1458881471377806,0.001503759,0.001503759,0.099650909,0.001503759,0.4210456725883081,0.08399253,41,0.6857142857142857
0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.1719307688172729,0.321555236,0.001349528,68,0.6714285714285714
0.1079575635780639,0.001169591,0.001169591,0.070996463,0.460351891,0.1219465641019832,0.001169591,0.001169591,76,0.6714285714285714
0.001754386,0.001754386,0.001754386,0.001754386,0.3010134101943268,0.001754386,0.1850127119101527,0.001754386,43,0.6714285714285714
0.3052656446618906,0.001349528,0.037754819,0.001349528,0.001349528,0.1718023502213005,0.077207257,0.046515339,59,0.6714285714285714
0.3069709231080372,0.001169591,0.001169591,0.071370254,0.001169591,0.048561544,0.001169591,0.08875621,50,0.6714285714285714
0.4265785881323398,0.269268306,0.00131579,0.00131579,0.00131579,0.001315789,0.074837175,0.051738468,52,0.6714285714285714
0.001196172,0.134290128,0.1346647268267389,0.001196172,0.001196172,0.001196172,0.4439479202667794,0.001196172,64,0.6714285714285714
0.001594896,0.4505587011874851,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.039352766,38,0.6714285714285714
0.000711238,0.5004056837600447,0.09504002,0.028897426,0.000711238,0.027498742,0.045488798,0.000711238,80,0.6714285714285714
0.001052632,0.001052632,0.1741696435924371,0.033931078,0.1510844593017379,0.001052632,0.549586847,0.039104548,55,0.6714285714285714
0.001879699,0.001879699,0.08533422,0.082359483,0.001879699,0.001879699,0.4269672924104872,0.087103069,30,0.6714285714285714
0.000892061,0.4228886686617039,0.000892061,0.000892061,0.000892061,0.099372004,0.000892061,0.018052103,71,0.6714285714285714
0.001196172,0.089979617,0.001196172,0.094178531,0.001196172,0.001196172,0.3676089258577292,0.001196172,53,0.6714285714285714
0.00131579,0.4107752046538623,0.00131579,0.00131579,0.00131579,0.056311849,0.00131579,0.028919459,79,0.6714285714285714
0.001547988,0.1503142961794247,0.001547988,0.001547988,0.5074765634708116,0.001547988,0.001547988,0.001547988,38,0.6714285714285714
0.000848896,0.3331512966566693,0.000848896,0.027666056,0.075833456,0.044888702,0.096928745,0.000848897,67,0.6714285714285714
0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.1701403603254838,0.422951769,0.002506266,22,0.6714285714285714
0.3534166591931627,0.00131579,0.001315789,0.00131579,0.050870785,0.001315789,0.00131579,0.025812431,42,0.6714285714285714
0.3170484146438484,0.001169591,0.040666654,0.001169591,0.2565179250037679,0.1019844549719455,0.001169591,0.001169591,84,0.6714285714285714
0.2104282931979465,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.4120686153465265,0.001949318,30,0.6714285714285714
0.3559549630097205,0.001196172,0.100433056,0.001196172,0.001196172,0.001196172,0.080422728,0.067596882,52,0.6714285714285714
0.3159872808029305,0.000683527,0.065113651,0.000683527,0.1592588936878558,0.1120207103943717,0.02493234,0.000683527,145,0.6714285714285714
0.000491884,0.2785056136690551,0.000491884,0.000491884,0.3152577640128935,0.000491884,0.080323821,0.000491884,131,0.6714285714285714
0.3415671846961839,0.000591366,0.000591366,0.017921485,0.1358839004238637,0.000591366,0.000591366,0.053106529,141,0.6714285714285714
0.000956938,0.530397516,0.000956938,0.061094666,0.000956938,0.000956938,0.000956938,0.000956938,55,0.6714285714285714
0.001547988,0.001547988,0.001547988,0.035684763,0.5175592251162848,0.1604042890547853,0.001547988,0.001547988,66,0.6714285714285714
0.001119821,0.4397496532575355,0.001119821,0.022781659,0.001119821,0.001119821,0.001119821,0.001119821,47,0.6714285714285714
0.001052632,0.001052632,0.1726429162057752,0.001052632,0.001052632,0.001052632,0.3222385207346166,0.001052632,55,0.6714285714285714
0.000619195,0.3862822981024745,0.050066958,0.000619195,0.000619195,0.1300005265197042,0.000619195,0.027979896,111,0.6714285714285714
0.1164474492462987,0.1556059141725586,0.000877193,0.000877193,0.000877193,0.000877193,0.3690977143710365,0.000877193,117,0.6714285714285714
0.001644737,0.1430886257838723,0.001644737,0.001644737,0.001644737,0.001644737,0.377622586,0.001644737,40,0.6714285714285714
0.001283697,0.052323086,0.001283697,0.001283697,0.079430864,0.1311336252194502,0.3458989490358666,0.001283697,43,0.6714285714285714
0.001052632,0.062334227,0.1215764547692436,0.001052632,0.001052632,0.057522546,0.3159906587589935,0.001052632,64,0.6714285714285714
0.001349528,0.320244786,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.040359773,42,0.6714285714285714
0.001196172,0.001196172,0.001196172,0.027998166,0.001196172,0.1576001638533111,0.5629207029326019,0.035779395,51,0.6714285714285714
0.001196172,0.001196172,0.001196172,0.001196172,0.528680135,0.001196172,0.001196172,0.001196172,73,0.6714285714285714
0.4028478157283666,0.001349528,0.001349528,0.001349528,0.117023973,0.001349528,0.001349528,0.001349528,49,0.6714285714285714
0.001169591,0.3385106842319377,0.001169591,0.029845846,0.001169591,0.001169591,0.001169591,0.001169591,58,0.6571428571428571
0.000862813,0.3014261695561793,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.074325186,66,0.6571428571428571
0.001879699,0.3240693479476461,0.001879699,0.001879699,0.001879699,0.1540329638840908,0.001879699,0.001879699,35,0.6571428571428571
0.001754386,0.2031177813842681,0.001754386,0.036601738,0.001754386,0.001754386,0.5814662524101427,0.001754386,49,0.6571428571428571
0.080263891,0.2997985459376317,0.002631579,0.002631579,0.002631579,0.002631579,0.307128553,0.002631579,28,0.6571428571428571
0.001594896,0.001594896,0.001594896,0.061629084,0.001594896,0.001594897,0.4662590773662567,0.001594896,37,0.6571428571428571
0.001697793,0.3022627520110555,0.001697793,0.049675071,0.001697793,0.001697793,0.001697793,0.001697793,37,0.6571428571428571
0.001644737,0.4650670498441718,0.001644737,0.033731554,0.001644737,0.038270732,0.060254829,0.001644737,43,0.6571428571428571
0.001031992,0.090215659,0.040378792,0.001031992,0.3883352330805426,0.09186081,0.1789482076524065,0.001031992,70,0.6571428571428571
0.001644737,0.3139778042970558,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,44,0.6571428571428571
0.331807621,0.001814882,0.001814882,0.081581829,0.001814882,0.001814882,0.001814882,0.001814882,30,0.6571428571428571
0.000797448,0.04362063,0.091742804,0.01982044,0.000797448,0.054470755,0.3415273476183338,0.000797448,76,0.6571428571428571
0.086805681,0.419874676,0.001144165,0.023719391,0.001144165,0.001144165,0.001144165,0.001144165,68,0.6571428571428571
0.001253133,0.1404715392957445,0.001253133,0.054188683,0.001253133,0.001253133,0.4658590266627466,0.001253133,60,0.6571428571428571
0.028030009,0.001315789,0.055020906,0.00131579,0.00131579,0.09769088,0.608786169,0.00131579,50,0.6571428571428571
0.3044646347063524,0.2325513487993376,0.00055991,0.015553295,0.1138305711863038,0.078027471,0.00055991,0.00055991,160,0.6571428571428571
0.000892061,0.4101418464364098,0.000892061,0.047089951,0.000892061,0.000892061,0.1010810856303224,0.000892061,58,0.6571428571428571
0.3646900645390106,0.001349528,0.096157649,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,69,0.6571428571428571
0.001594896,0.001594896,0.1430457607637404,0.001594896,0.001594896,0.001594896,0.3919186472310051,0.001594896,55,0.6571428571428571
0.001144165,0.001144165,0.001144165,0.001144165,0.3579904265256406,0.1763152511683355,0.126828015,0.037505792,72,0.6571428571428571
0.001012146,0.357585469,0.001012146,0.001012146,0.001012146,0.1520841995735406,0.001012146,0.001012146,62,0.6571428571428571
0.001385042,0.3215822274369281,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.061595717,42,0.6571428571428571
0.001283697,0.3082859869035683,0.058388051,0.1043768385054229,0.001283697,0.001283697,0.034190371,0.001283697,44,0.6571428571428571
0.048849653,0.001074114,0.001074114,0.048353021,0.001074114,0.1424212325520449,0.4798248580480431,0.001074114,52,0.6571428571428571
0.000565931,0.028564634,0.026808138,0.000565931,0.1054765365780312,0.056379263,0.3532034366059667,0.000565931,117,0.6571428571428571
0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.029185661,0.5462320159554772,0.001349528,45,0.6571428571428571
0.000907441,0.000907441,0.1269697494073715,0.000907441,0.3609638904011648,0.052659527,0.057564846,0.000907441,68,0.6571428571428571
0.3798197627930869,0.000762777,0.000762777,0.024269157,0.000762777,0.000762777,0.1974382793688048,0.024369944,72,0.6571428571428571
0.000877193,0.000877193,0.000877193,0.022369224,0.3341071174790032,0.000877193,0.1177398725239614,0.081732346,83,0.6571428571428571
0.001283697,0.001283697,0.001283697,0.028455863,0.001283697,0.001283697,0.3833313430878554,0.026049966,46,0.6571428571428571
0.1618859636034863,0.4345428291674544,0.002024292,0.066248652,0.002024292,0.050158133,0.002024292,0.002024291,29,0.6571428571428571
0.3584852809081808,0.091574274,0.064693175,0.096549538,0.001461988,0.001461988,0.001461988,0.054188825,64,0.6571428571428571
0.000848897,0.000848896,0.000848897,0.000848896,0.000848896,0.000848896,0.4017982212831427,0.000848897,74,0.6571428571428571
0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.3438572498831459,0.005263158,9,0.6571428571428571
0.3743422373706757,0.001315789,0.001315789,0.05841771,0.00131579,0.00131579,0.00131579,0.001315789,40,0.6571428571428571
0.002506266,0.002506266,0.002506266,0.053413032,0.002506266,0.002506266,0.378710401,0.002506266,34,0.6571428571428571
0.3579106476626533,0.000442282,0.019642363,0.040841866,0.025570741,0.000442282,0.090602122,0.000442282,168,0.6571428571428571
0.2317964260381929,0.065712306,0.001012146,0.022644781,0.2562338604885123,0.001012146,0.3657113969432317,0.044743334,59,0.6571428571428571
0.001385042,0.1409339180213832,0.1398608362232895,0.001385042,0.001385042,0.001385042,0.6693289720819087,0.001385042,40,0.6571428571428571
0.001461988,0.3524726237537842,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,38,0.6571428571428571
0.119666428,0.001031992,0.081608933,0.1009705719302645,0.001031992,0.001031992,0.3765271388087565,0.001031992,62,0.6428571428571429
0.030654211,0.25581558,0.000877193,0.000877193,0.000877193,0.000877193,0.4042881395552188,0.050279426,74,0.6428571428571429
0.000862813,0.022929934,0.000862813,0.045314253,0.092873997,0.049096459,0.5689642630363048,0.035369598,93,0.6428571428571429
0.001283697,0.001283697,0.037078909,0.001283697,0.3689256077368507,0.001283697,0.001283697,0.001283697,66,0.6428571428571429
0.001814882,0.4814469923505783,0.049180561,0.001814882,0.001814882,0.001814882,0.001814882,0.064813463,31,0.6428571428571429
0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.4759842137351883,0.002506266,22,0.6428571428571429
0.001697793,0.1147357214320487,0.1023377469325352,0.065001248,0.001697793,0.001697793,0.4046505695487928,0.068720996,34,0.6428571428571429
0.001253133,0.1847161826027981,0.036161015,0.001253133,0.001253133,0.001253133,0.3033821668076368,0.001253133,51,0.6428571428571429
0.000974659,0.1530478135503709,0.000974659,0.000974659,0.4746079799577478,0.000974659,0.000974659,0.000974659,65,0.6428571428571429
0.1775848927874329,0.000548246,0.000548246,0.012174772,0.3721864271657285,0.028813466,0.000548246,0.028949679,162,0.6428571428571429
0.075328312,0.3608210412417406,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,57,0.6428571428571429
0.000835422,0.000835422,0.000835422,0.056302037,0.4760691087432279,0.1522517096845101,0.1716112214274671,0.000835422,65,0.6428571428571429
0.002770083,0.1393291768535874,0.002770083,0.087149519,0.002770083,0.096832828,0.3673033786334967,0.002770083,39,0.6428571428571429
0.2243457122928156,0.3093280200739173,0.025697096,0.001031992,0.001031992,0.001031992,0.080060185,0.001031992,59,0.6428571428571429
0.3340080136541096,0.4723214484899449,0.002024292,0.002024292,0.002024292,0.045803571,0.002024292,0.002024292,42,0.6428571428571429
0.4260100817844809,0.1247511707689037,0.001594896,0.1081216565397826,0.001594896,0.001594896,0.1818208293594102,0.001594896,35,0.6428571428571429
0.00122399,0.3305014882874343,0.1619016013400591,0.00122399,0.00122399,0.1499022839292924,0.1344729770478502,0.00122399,60,0.6428571428571429
0.3817993598563089,0.001253133,0.083010253,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,56,0.6428571428571429
0.001096491,0.001096491,0.1444283382501639,0.068298578,0.001096491,0.090820232,0.4011361006679608,0.089473079,63,0.6428571428571429
0.3584412708273304,0.1405682856677632,0.1331466861466562,0.02783591,0.050119694,0.015071845,0.000626566,0.000626566,103,0.6428571428571429
0.001697793,0.1595746447340832,0.1325983232841462,0.087729703,0.001697793,0.001697793,0.3048835708023386,0.001697793,36,0.6428571428571429
0.000411184,0.000411184,0.000411184,0.000411184,0.045470963,0.000411184,0.3155165194956383,0.000411184,142,0.6428571428571429
0.2345167207846805,0.049581286,0.1155772396587289,0.001052632,0.001052632,0.025614246,0.4385594124849371,0.001052632,61,0.6428571428571429
0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.1047581698688723,0.3225817372128439,0.001461988,38,0.6428571428571429
0.000835422,0.000835422,0.000835422,0.000835422,0.3034111236311911,0.000835422,0.1398343456550749,0.042173784,78,0.6428571428571429
0.3226513464435636,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.21333048,0.003759398,30,0.6428571428571429
0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.3633122072582427,0.001074114,61,0.6428571428571429
0.001949318,0.4459248229609986,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,39,0.6428571428571429
0.2932946000427723,0.001594896,0.001594896,0.056076942,0.3268593538262098,0.001594896,0.001594896,0.028060994,81,0.6428571428571429
0.4594178561638951,0.051466655,0.078769182,0.033509834,0.000626566,0.000626566,0.000626566,0.000626566,134,0.6428571428571429
0.000993049,0.4221149074096721,0.000993049,0.000993049,0.083395254,0.000993049,0.000993049,0.000993049,82,0.6428571428571429
0.1490648897817262,0.4508519037440397,0.001074114,0.105240426,0.001074114,0.062318371,0.1684356700394159,0.001074114,55,0.6428571428571429
0.001594896,0.092502882,0.001594896,0.001594896,0.001594896,0.001594896,0.3561845013681437,0.001594896,37,0.6428571428571429
0.001012146,0.001012146,0.068617767,0.093370647,0.001012146,0.037628586,0.3022890878236398,0.001012146,66,0.6428571428571429
0.085321015,0.002770083,0.077862225,0.002770083,0.002770083,0.002770083,0.3996483120263431,0.002770083,26,0.6428571428571429
0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.3629083392883292,0.000974659,67,0.6428571428571429
0.001052632,0.3485132924164521,0.042187282,0.001052632,0.001052632,0.001052632,0.052453606,0.001052632,63,0.6428571428571429
0.00074129,0.00074129,0.00074129,0.024795239,0.00074129,0.00074129,0.7629428893421607,0.00074129,71,0.6428571428571429
0.3448512625435775,0.099406282,0.033242036,0.000862813,0.000862813,0.000862813,0.09757841,0.000862813,64,0.6428571428571429
0.001349528,0.3046849405344396,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,48,0.6428571428571429
0.001074114,0.2600258267919155,0.001074114,0.001074114,0.001074114,0.001074114,0.3120293158446718,0.080403947,76,0.6428571428571429
0.002631579,0.4712425099594147,0.002631579,0.002631579,0.002631579,0.1730606802357429,0.077127989,0.002631579,26,0.6428571428571429
0.00122399,0.00122399,0.084931983,0.05737145,0.00122399,0.00122399,0.416031855,0.00122399,56,0.6428571428571429
0.3254713268458722,0.000835422,0.052817318,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,75,0.6428571428571429
0.001052632,0.3045480916824628,0.001052632,0.036037294,0.001052632,0.1000126419579318,0.1489187269849254,0.035104382,71,0.6428571428571429
0.001754386,0.3395226869418786,0.001754386,0.001754386,0.001754386,0.001754386,0.4141474498058161,0.001754386,42,0.6428571428571429
0.00228833,0.327659117,0.1430394635618898,0.00228833,0.00228833,0.00228833,0.2896766650940869,0.00228833,50,0.6428571428571429
0.001052632,0.3205338499035672,0.1108985968901172,0.024323227,0.001052632,0.025451608,0.001052632,0.083766693,56,0.6428571428571429
0.3012833994102208,0.0573192,0.000591366,0.000591366,0.000591366,0.000591366,0.000591366,0.000591366,153,0.6428571428571429
0.000822368,0.4704704400947255,0.000822368,0.000822368,0.083056698,0.1676401777789209,0.000822368,0.000822369,93,0.6428571428571429
0.001422475,0.3152172481481756,0.001422475,0.001422475,0.001422475,0.032715661,0.1623548994689692,0.001422475,39,0.6285714285714286
0.4206711989189991,0.001461988,0.1578081823150014,0.035003262,0.001461988,0.1472076758942096,0.001461988,0.001461988,68,0.6285714285714286
0.066901065,0.4164659623857691,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.056114749,54,0.6285714285714286
0.4483995266160449,0.001461988,0.001461988,0.064900078,0.001461988,0.001461988,0.001461988,0.001461988,40,0.6285714285714286
0.398731169,0.1333659028435287,0.000877193,0.000877193,0.1321723922011524,0.000877193,0.000877193,0.042062527,88,0.6285714285714286
0.001814882,0.3825216519238325,0.001814882,0.001814882,0.001814882,0.1449811394173799,0.4434590950102839,0.001814882,33,0.6285714285714286
0.002506266,0.2140541738963298,0.002506266,0.002506266,0.089396502,0.002506266,0.3249239968959303,0.002506266,29,0.6285714285714286
0.002024292,0.002024292,0.002024291,0.002024292,0.1569521814539461,0.002024292,0.3888867227497381,0.055671518,35,0.6285714285714286
